Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VT_MTP_Target_Association,Chrome 109.0.0.0,,,2023-01-18 09:17:33,2023-01-18 09:17:40,7.094s,PASSED
,,,,,,,
Test Cases/MTP_Target_Association_Header,Chrome 109.0.0.0,,,2023-01-18 09:17:33,2023-01-18 09:17:40,6.827s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-01-18 09:17:34,2023-01-18 09:17:37,3.012s,PASSED
"navigateToUrl(""http://localhost:3001/target/ENSG00000171094/associations"")",Chrome 109.0.0.0,,,2023-01-18 09:17:37,2023-01-18 09:17:38,1.027s,PASSED
"takeElementScreenshotAsCheckpoint(""target_association_header"", findTestObject(""Object Repository/mpt_target_association_header""))",Chrome 109.0.0.0,,,2023-01-18 09:17:38,2023-01-18 09:17:40,2.299s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-18 09:17:40,2023-01-18 09:17:40,0.177s,PASSED
