Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
VT_MTP_Target_Association,Chrome 109.0.0.0,,,2023-01-18 10:05:01,2023-01-18 10:05:08,7.155s,PASSED
,,,,,,,
Test Cases/MTP_Target_Association_Header,Chrome 109.0.0.0,,,2023-01-18 10:05:01,2023-01-18 10:05:08,6.935s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-01-18 10:05:01,2023-01-18 10:05:04,2.809s,PASSED
"navigateToUrl(""http://localhost:3001/target/ENSG00000133703/associations"")",Chrome 109.0.0.0,,,2023-01-18 10:05:04,2023-01-18 10:05:05,1.153s,PASSED
"takeElementScreenshotAsCheckpoint(""target_association_header"", findTestObject(""Object Repository/mpt_target_association_header""))",Chrome 109.0.0.0,,,2023-01-18 10:05:05,2023-01-18 10:05:08,2.545s,PASSED
closeBrowser(),Chrome 109.0.0.0,,,2023-01-18 10:05:08,2023-01-18 10:05:08,0.184s,PASSED
